3492169,3,0,0,0,0,0,0,0,0,0,0,0,0,0.859064954,1746084.5,2418782.489,3456422,35747,3492169,1746084.5,2418782.489,3456422,35747,0,0,0,0,0,0,0,0,0,96,0,0.859064954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,5577,-1,0,32,0,0,0,0,0,0,0,0
15748713,3,1,0,0,0,0,0,0,0,0,0,0,0,0.253989008,5249571,9047622.845,1.57E+07,7806,1.57E+07,7874356.5,1.11E+07,1.57E+07,51868,0,0,0,0,0,0,0,0,0,104,40,0.190491756,0.063497252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,28960,0,32,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,64,0,400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,114,-1,0,32,0,0,0,0,0,0,0,0
14258098,62,104,2124,141284,465,0,34.25806452,113.8621449,1448,0,1358.5,309.8678704,10058.00353,11.6425066,86412.71515,821024.094,1.01E+07,1,4176726,68470.91803,405449.1344,3149933,2,1.42E+07,138193.835,1038810.698,1.01E+07,1,0,0,0,0,1992,3336,4.348406078,7.294100517,0,1448,858.7305389,692.2068466,479150.3185,0,0,0,1,0,0,0,0,1,863.9036145,34.25806452,1358.5,1992,0,0,0,0,0,0,62,2124,104,141284,65535,68,6,32,4176726,0,4176726,4176726,1.01E+07,0,1.01E+07,1.01E+07
20731079,35,59,1951,74840,517,0,55.74285714,153.3786822,1448,0,1268.474576,443.8333936,3704.148732,4.534255067,222914.828,1434914.19,9994250,2,1.07E+07,315787.7059,1658918.175,9690541,2,2.07E+07,357017.8448,1816330.055,1.00E+07,2,0,0,0,0,1128,1896,1.688286461,2.845968606,0,1448,808.3263158,693.3910266,480791.1158,0,0,0,1,0,0,0,0,1,816.9255319,55.74285714,1268.474576,1128,0,0,0,0,0,0,35,1951,59,74840,65535,65,5,32,523120.5,565556.0244,923029,123212,9842395.5,214754.6934,9994250,9690541
20410,1,1,0,0,0,0,0,0,0,0,0,0,0,97.99118079,20410,0,20410,20410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,48.9955904,48.9955904,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,3767,65,0,32,0,0,0,0,0,0,0,0
10914186,15,11,1623,9346,433,0,108.2,177.5770255,1448,0,849.6363636,646.6899215,1005.022271,2.382220717,436567.44,2006081.894,1.01E+07,4,854459,61032.78571,89811.63915,350837,6,1.09E+07,1089072,3155700.071,1.01E+07,4,0,0,0,0,488,360,1.374358106,1.007862611,0,1448,406.2592593,564.446672,318600.0456,0,0,0,1,0,0,0,0,0,421.8846154,108.2,849.6363636,488,0,0,0,0,0,0,15,1623,11,9346,65535,65,5,32,854459,0,854459,854459,1.01E+07,0,1.01E+07,1.01E+07
10925239,17,13,1624,9838,433,0,95.52941176,170.0742917,1448,0,756.7692308,642.2451705,1049.130367,2.745935352,376732.3793,1862821.191,1.01E+07,3,869758,54359.875,90135.1397,369784,5,1.09E+07,908446.8333,2883810.395,1.01E+07,3,0,0,0,0,552,424,1.556030033,1.189905319,0,1448,369.7419355,540.8266492,292493.4645,0,0,0,1,0,0,0,0,0,382.0666667,95.52941176,756.7692308,552,0,0,0,0,0,0,17,1624,13,9838,65535,65,5,32,869758,0,869758,869758,1.01E+07,0,1.01E+07,1.01E+07
10970819,17,13,1623,9939,433,0,95.47058824,169.9504037,1448,0,764.5384615,651.8695697,1053.886679,2.73452693,378304.1034,1874787.074,1.01E+07,5,850956,53184.75,86273.29753,350861,5,1.09E+07,912271.5,2902696.922,1.01E+07,5,0,0,0,0,552,424,1.54956526,1.18496167,0,1448,372.9677419,547.8071731,300092.6989,0,0,0,1,0,0,0,0,0,385.4,95.47058824,764.5384615,552,0,0,0,0,0,0,17,1623,13,9939,65535,65,5,32,850956,0,850956,850956,1.01E+07,0,1.01E+07,1.01E+07
10989360,17,13,1624,9404,433,0,95.52941176,170.0742917,1448,0,723.3846154,661.0883121,1003.516128,2.729913298,378943.4483,1878135.3,1.01E+07,3,851261,53203.8125,85479.20941,350871,6,1.10E+07,913815.4167,2908118.408,1.01E+07,3,0,0,0,0,552,424,1.546950869,1.182962429,0,1448,355.7419355,539.8142871,291399.4645,0,0,0,1,0,0,0,0,0,367.6,95.52941176,723.3846154,552,0,0,0,0,0,0,17,1624,13,9404,65535,65,5,32,851261,0,851261,851261,1.01E+07,0,1.01E+07,1.01E+07
10990561,17,13,1624,9569,433,0,95.52941176,170.0742917,1448,0,736.0769231,653.8625571,1018.419351,2.729614985,378984.8621,1878126.683,1.01E+07,3,852409,53275.5625,85006.79808,350854,5,1.10E+07,913910.6667,2908044.054,1.01E+07,3,0,0,0,0,552,424,1.546781825,1.18283316,0,1448,361.0645161,540.0772744,291683.4624,0,0,0,1,0,0,0,0,0,373.1,95.52941176,736.0769231,552,0,0,0,0,0,0,17,1624,13,9569,65535,65,5,32,852409,0,852409,852409,1.01E+07,0,1.01E+07,1.01E+07
10990208,17,13,1624,10007,433,0,95.52941176,170.0742917,1448,0,769.7692308,633.302344,1058.305721,2.729702659,378972.6897,1878227.608,1.01E+07,3,851663,53228.9375,85882.31862,350867,6,1.10E+07,913889.4167,2908264.154,1.01E+07,3,0,0,0,0,552,424,1.546831507,1.182871152,0,1448,375.1935484,540.6789201,292333.6946,0,0,0,1,0,0,0,0,0,387.7,95.52941176,769.7692308,552,0,0,0,0,0,0,17,1624,13,10007,65535,65,5,32,851663,0,851663,851663,1.01E+07,0,1.01E+07,1.01E+07
11442389,97,95,3007,123790,517,0,31,119.3084238,1448,0,1303.052632,389.7077292,11081.33974,16.7797127,59907.79581,731880.7396,1.01E+07,3,1333904,13894.83333,52843.74857,391515,5,1.14E+07,121479.4681,1043674.063,1.01E+07,3,0,0,0,0,3112,3048,8.477250686,8.302462012,0,1448,656.9792746,698.7249992,488216.6246,0,0,0,1,0,0,0,0,0,660.4010417,31,1303.052632,3112,0,0,0,0,0,0,97,3007,95,123790,65535,70,7,32,1333904,0,1333904,1333904,1.01E+07,0,1.01E+07,1.01E+07
11485857,69,66,3021,82619,517,0,43.7826087,140.4338728,1448,0,1251.80303,452.2448357,7456.12626,11.7535853,85715.35075,873701.2759,1.01E+07,3,1375819,20232.63235,64424.7565,408701,5,1.15E+07,176344.3692,1254787.909,1.01E+07,3,0,0,0,0,2216,2120,6.007388043,5.746197258,0,1448,629.7058824,689.9393115,476016.2536,0,0,0,1,0,0,0,0,0,634.3703704,43.7826087,1251.80303,2216,0,0,0,0,0,0,69,3021,66,82619,65535,70,7,32,1375819,0,1375819,1375819,1.01E+07,0,1.01E+07,1.01E+07
11625612,35,35,3966,36274,517,0,113.3142857,207.931376,1448,0,1036.4,558.4453841,3461.323154,6.02118839,168487.1304,1211377.292,1.01E+07,4,1552662,45666.52941,80968.14048,369974,5,1.16E+07,341241.7941,1722781.9,1.01E+07,4,0,0,0,0,1128,1128,3.010594195,3.010594195,0,1448,566.7605634,624.6212673,390151.7276,0,0,0,1,0,0,0,0,1,574.8571429,113.3142857,1036.4,1128,0,0,0,0,0,0,35,3966,35,36274,65535,74,9,32,1552662,0,1552662,1552662,1.01E+07,0,1.01E+07,1.01E+07
11652660,37,34,4481,32352,517,0,121.1081081,213.5257965,1448,0,951.5294118,609.9179396,3160.909183,6.093029403,166466.5714,1205484.727,1.01E+07,3,1557772,43271.44444,83361.26926,392151,6,1.16E+07,352401.8182,1752297.492,1.01E+07,3,0,0,0,0,1192,1096,3.175240675,2.917788728,0,1448,511.5694444,609.7942582,371849.0374,0,0,0,1,0,0,0,0,0,518.7746479,121.1081081,951.5294118,1192,0,0,0,0,0,0,37,4481,34,32352,65535,76,10,32,1557772,0,1557772,1557772,1.01E+07,0,1.01E+07,1.01E+07
11664415,63,60,3989,72865,517,0,63.31746032,165.0713263,1448,0,1214.416667,470.0180051,6588.757344,10.54489231,95609.95902,914410.1573,1.01E+07,3,1565438,25249,65794.93321,369866,5,1.16E+07,197293.9322,1314032.306,1.01E+07,3,0,0,0,0,2024,1928,5.401042401,5.143849906,0,1448,619.7903226,673.7299799,453912.0858,0,0,0,1,0,0,0,0,0,624.8292683,63.31746032,1214.416667,2024,0,0,0,0,0,0,63,3989,60,72865,65535,74,9,32,1565438,0,1565438,1565438,1.01E+07,0,1.01E+07,1.01E+07
11693549,49,51,4472,56916,517,0,91.26530612,191.8763464,1448,0,1116,543.0115284,5249.732139,8.55172369,118116.6566,1019369.656,1.01E+07,4,1547836,32246.58333,70490.08963,372054,5,1.17E+07,233403.52,1433101.746,1.01E+07,4,0,0,0,0,1576,1640,4.190344608,4.361379082,0,1448,607.8019802,656.6956376,431249.1604,0,0,0,1,0,0,0,0,1,613.88,91.26530612,1116,1576,0,0,0,0,0,0,49,4472,51,56916,65535,76,10,32,1547836,0,1547836,1547836,1.01E+07,0,1.01E+07,1.01E+07
287796,7,8,1080,338,537,0,154.2857143,247.1185372,137,0,42.25,60.12784,4927.101141,52.12025185,20556.85714,34508.89061,110077,19,161058,26843,44619.59777,114514,298,258159,36879.85714,46562.17176,110077,19,0,0,0,0,244,264,24.32278419,27.79746765,0,537,88.625,172.6174479,29796.78333,0,0,0,1,0,0,0,0,1,94.53333333,154.2857143,42.25,244,0,0,0,0,0,0,7,1080,8,338,65535,122,3,32,0,0,0,0,0,0,0,0
19266,4,1,31,0,31,0,7.75,15.5,0,0,0,0,1609.052216,259.524551,4816.5,9090.585478,18452,220,814,271.3333333,82.92365967,367,220,0,0,0,0,0,0,0,0,0,128,32,207.6196408,51.9049102,0,31,5.166666667,12.655697,160.1666667,0,0,0,0,1,0,0,0,0,6.2,7.75,0,128,0,0,0,0,0,0,4,31,1,0,1369,122,1,32,0,0,0,0,0,0,0,0
7001,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,4427.938866,285.6734752,7001,0,7001,7001,7001,7001,0,7001,7001,0,0,0,0,0,1,0,0,0,64,0,285.6734752,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,1550,-1,0,32,0,0,0,0,0,0,0,0
273862,6,10,829,4547,517,0,138.1666667,211.4099493,1418,0,454.7,667.2997078,19630.32476,58.4235856,18257.46667,27504.92697,77263,10,235498,47099.6,47762.15606,111418,2156,236296,26255.11111,50624.78881,152742,10,0,0,0,0,200,328,21.9088446,36.514741,0,1418,316.2352941,542.7390636,294565.6912,0,0,0,1,0,0,0,0,1,336,138.1666667,454.7,200,0,0,0,0,0,0,6,829,10,4547,65535,349,3,32,0,0,0,0,0,0,0,0
263688,6,9,829,4324,517,0,138.1666667,211.4099493,1418,0,480.4444444,686.7932933,19542.03453,56.88541003,18834.85714,26836.48763,76965,13,224672,44934.4,45373.3397,102828,1698,226956,28369.5,50188.68342,144414,13,0,0,0,0,200,296,22.75416401,34.13124602,0,1418,322.0625,549.5055315,301956.3292,0,0,0,1,0,0,0,0,1,343.5333333,138.1666667,480.4444444,200,0,0,0,0,0,0,6,829,9,4324,65535,349,3,32,0,0,0,0,0,0,0,0
167692,5,0,31,0,31,0,6.2,13.86362146,0,0,0,0,184.8627245,29.81656847,41923,62755.79099,132885,134,167692,41923,62755.79099,132885,134,0,0,0,0,0,0,0,0,0,160,0,29.81656847,0,0,31,5.166666667,12.655697,160.1666667,0,0,0,0,1,0,0,0,0,6.2,6.2,0,160,0,0,0,0,0,0,5,31,0,0,1458,-1,1,32,0,0,0,0,0,0,0,0
167444,4,0,31,0,31,0,7.75,15.5,0,0,0,0,185.1365233,23.88858365,55814.66667,68990.87124,132952,9,167444,55814.66667,68990.87124,132952,9,0,0,0,0,0,0,0,0,0,128,0,23.88858365,0,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,7.75,0,128,0,0,0,0,0,0,4,31,0,0,1458,-1,1,32,0,0,0,0,0,0,0,0
282716,6,13,829,8751,517,0,138.1666667,211.4099493,1418,0,673.1538462,719.0284934,33885.59544,67.20525191,15706.44444,27359.30003,85368,13,243502,48700.4,65723.80046,161765,770,246158,20513.16667,40233.7459,122026,13,0,0,0,0,200,424,21.22271113,45.98254078,0,1418,479,642.527247,412841.2632,0,0,0,1,0,0,0,0,2,504.2105263,138.1666667,673.1538462,200,0,0,0,0,0,0,6,829,13,8751,65535,349,3,32,0,0,0,0,0,0,0,0
64891393,6,5,330,26,316,0,55,127.9859367,19,0,5.2,7.918333158,5.486089658,0.169514006,6489139.3,1.39E+07,3.88E+07,344,6.49E+07,1.30E+07,1.82E+07,3.88E+07,50670,3.91E+07,9769099.5,1.94E+07,3.89E+07,344,1,0,0,0,192,160,0.092462185,0.077051821,0,316,30.83333333,90.06344565,8111.424242,0,1,0,0,1,0,0,0,0,33.63636364,55,5.2,192,0,0,0,0,0,0,6,330,5,26,1401,35,1,32,314420,0,314420,314420,3.88E+07,0,3.88E+07,3.88E+07
29822384,4,2,186,101,101,0,46.5,54.08943212,101,0,50.5,71.4177849,9.62364377,0.201191159,5964476.8,1.32E+07,2.95E+07,49319,2.98E+07,9940794.667,1.70E+07,2.95E+07,141674,135347,135347,0,135347,135347,1,0,0,0,128,64,0.134127439,0.06706372,0,101,53.14285714,50.13790506,2513.809524,0,1,0,0,1,0,0,0,0,62,46.5,50.5,128,0,0,0,0,0,0,4,186,2,101,1595,509,1,32,0,0,0,0,0,0,0,0
68382558,5,2,2490,437,1428,0,498,584.141678,437,0,218.5,309.0056634,42.80331251,0.102365284,1.14E+07,2.78E+07,6.82E+07,264,6.84E+07,1.71E+07,3.40E+07,6.82E+07,264,118082,118082,0,118082,118082,1,0,0,0,160,64,0.07311806,0.029247224,0,1428,428.5,474.7898783,225425.4286,0,1,0,0,1,0,0,0,0,489.7142857,498,218.5,160,0,0,0,0,0,0,5,2490,2,437,1550,512,2,32,0,0,0,0,0,0,0,0
69866093,7,8,5270,1083,1448,0,752.8571429,696.693244,869,0,135.375,305.7416919,90.93109014,0.214696419,4990435.214,1.84E+07,6.90E+07,5,836782,139463.6667,157787.0768,350518,5,6.98E+07,9971690,2.60E+07,6.90E+07,49,0,0,0,0,224,256,0.100191662,0.114504757,0,1448,487.5625,631.0854109,398268.7958,0,0,0,0,1,0,0,0,1,520.0666667,752.8571429,135.375,224,0,0,0,0,0,0,7,5270,8,1083,514,1550,5,32,0,0,0,0,0,0,0,0
376755,6,0,31,0,31,0,5.166666667,12.655697,0,0,0,0,82.28158883,15.92546881,75351,150322.6961,343244,39,376755,75351,150322.6961,343244,39,0,0,0,0,0,0,0,0,0,192,0,15.92546881,0,0,31,4.428571429,11.71689866,137.2857143,0,0,0,0,1,0,0,0,0,5.166666667,5.166666667,0,192,0,0,0,0,0,0,6,31,0,0,1458,-1,1,32,0,0,0,0,0,0,0,0
204233,6,10,829,5147,517,0,138.1666667,211.4099493,1418,0,514.7,663.8239475,29260.69734,78.34189382,13615.53333,22670.26929,76533,8,166801,33360.2,30754.86012,78660,3327,167487,18609.66667,30602.17346,85819,8,0,0,0,0,200,328,29.37821018,48.96368364,0,1418,351.5294118,550.7036542,303274.5147,0,0,0,1,0,0,0,0,1,373.5,138.1666667,514.7,200,0,0,0,0,0,0,6,829,10,5147,65535,349,3,32,0,0,0,0,0,0,0,0
49661,1,1,0,0,0,0,0,0,0,0,0,0,0,40.27305129,49661,0,49661,49661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.13652564,20.13652564,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,2048,1025,0,32,0,0,0,0,0,0,0,0
50512,1,2,0,0,0,0,0,0,0,0,0,0,0,59.39182768,25256,35689.09346,50492,20,0,0,0,0,0,20,20,0,20,20,0,0,0,0,32,64,19.79727589,39.59455179,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,1550,514,0,32,0,0,0,0,0,0,0,0
50446,1,1,0,0,0,0,0,0,0,0,0,0,0,39.64635452,50446,0,50446,50446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.82317726,19.82317726,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1595,514,0,32,0,0,0,0,0,0,0,0
609188,54,202,829,278093,517,0,15.35185185,78.34181452,1418,0,1376.69802,236.8192478,457858.6578,420.2315213,2388.972549,10330.62403,97369,4,589149,11116.01887,27419.02737,139743,16,572548,2848.497512,14450.93337,167628,4,0,0,0,0,1748,6472,88.64258653,331.5889348,0,1418,1085.299611,598.6537955,358386.3669,0,0,0,1,0,0,0,0,3,1089.539063,15.35185185,1376.69802,1748,0,0,0,0,0,0,54,829,202,278093,65535,349,3,32,0,0,0,0,0,0,0,0
49958,5,0,31,0,31,0,6.2,13.86362146,0,0,0,0,620.5212378,100.0840706,12489.5,15963.22755,33508,45,49958,12489.5,15963.22755,33508,45,0,0,0,0,0,0,0,0,0,160,0,100.0840706,0,0,31,5.166666667,12.655697,160.1666667,0,0,0,0,1,0,0,0,0,6.2,6.2,0,160,0,0,0,0,0,0,5,31,0,0,1458,-1,1,32,0,0,0,0,0,0,0,0
119832,1,1,0,0,0,0,0,0,0,0,0,0,0,16.69003271,119832,0,119832,119832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.345016356,8.345016356,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1386,9,0,32,0,0,0,0,0,0,0,0
354882,34,1,31,1418,31,0,0.911764706,5.316456139,1418,1418,1418,0,4083.047323,98.62433147,10437.70588,51687.74153,301569,5,354882,10754,52478.04724,301569,5,0,0,0,0,0,0,0,0,0,1460,32,95.80649343,2.817838042,0,1418,40.25,236.242173,55810.36429,0,0,0,0,1,0,0,0,0,41.4,0.911764706,1418,1460,0,0,0,0,0,0,34,31,1,1418,3564,349,1,32,0,0,0,0,0,0,0,0
577131,52,203,829,279903,517,0,15.94230769,79.80304517,1418,0,1378.832512,226.5225308,486426.8251,441.8407606,2272.169291,9060.879239,77522,-2,571481,11205.5098,27941.4405,142385,3,539995,2673.242574,11387.3319,91487,10,0,0,0,0,1672,6504,90.10086098,351.7398996,0,1418,1096.609375,590.0785622,348192.7096,0,0,0,1,0,0,0,0,3,1100.909804,15.94230769,1378.832512,1672,0,0,0,0,0,0,52,829,203,279903,65535,349,3,32,0,0,0,0,0,0,0,0
1738858,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,17.82779272,1.725270264,869429,1228312.361,1737977,881,1738858,869429,1228312.361,1737977,881,0,0,0,0,0,0,0,0,0,96,0,1.725270264,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,2849,-1,1,32,0,0,0,0,0,0,0,0
405644,103,113,829,152936,517,0,8.048543689,56.99490494,1418,0,1353.415929,288.4748604,379063.9083,532.4866139,1886.716279,7579.613794,76423,1,404200,3962.745098,12844.51818,83849,6,369001,3294.651786,11864.903,83104,3,0,0,0,0,3304,3624,253.9172279,278.569386,0,1418,708.59447,706.0826607,498552.7237,0,0,0,1,0,0,0,0,1,711.875,8.048543689,1353.415929,3304,0,0,0,0,0,0,103,829,113,152936,65535,349,3,32,0,0,0,0,0,0,0,0
344745,40,53,829,67369,517,0,20.725,90.69955686,1418,0,1271.113208,421.2447516,197821.5783,269.7646086,3747.228261,11787.07246,77738,3,339001,8692.333333,20354.88587,85836,5,307615,5915.673077,19667.93965,128645,3,0,0,0,0,1288,1704,116.0277887,153.73682,0,1418,725.5106383,701.1550646,491618.4246,0,0,0,1,0,0,0,0,1,733.311828,20.725,1271.113208,1288,0,0,0,0,0,0,40,829,53,67369,65535,349,3,32,0,0,0,0,0,0,0,0
482264,105,340,829,473790,517,0,7.895238095,56.45504062,1418,0,1393.5,181.6699088,984147.6867,922.7311182,1086.18018,5364.843924,76353,1,481785,4632.548077,13387.81662,100385,5,445758,1314.920354,6454.378649,78771,3,0,0,0,0,3368,10888,217.7230728,705.0080454,0,1418,1064.168161,612.0113981,374557.9514,0,0,0,1,0,0,0,0,3,1066.559551,7.895238095,1393.5,3368,0,0,0,0,0,0,105,829,340,473790,65535,349,3,32,0,0,0,0,0,0,0,0
433420,103,286,829,397394,517,0,8.048543689,56.99490494,1418,0,1389.48951,195.5011147,918792.3954,897.5128051,1117.061856,5516.536001,76886,3,415614,4074.647059,11700.12328,82186,5,396302,1390.533333,6555.234361,79445,4,0,0,0,0,3304,9160,237.6447787,659.8680264,0,1418,1021.084615,634.861931,403049.6715,0,0,0,1,0,0,0,0,2,1023.709512,8.048543689,1389.48951,3304,0,0,0,0,0,0,103,829,286,397394,65535,349,3,32,0,0,0,0,0,0,0,0
323071,8,0,31,0,31,0,3.875,10.96015511,0,0,0,0,95.95414011,24.76235874,46153,104596.1936,281475,9,323071,46153,104596.1936,281475,9,0,0,0,0,0,0,0,0,0,256,0,24.76235874,0,0,31,3.444444444,10.33333333,106.7777778,0,0,0,0,1,0,0,0,0,3.875,3.875,0,256,0,0,0,0,0,0,8,31,0,0,5933,-1,1,32,0,0,0,0,0,0,0,0
303031,11,0,31,0,31,0,2.818181818,9.346851682,0,0,0,0,102.2997647,36.29991651,30303.1,82359.88097,262706,5,303031,30303.1,82359.88097,262706,5,0,0,0,0,0,0,0,0,0,352,0,36.29991651,0,0,31,2.583333333,8.948929172,80.08333333,0,0,0,0,1,0,0,0,0,2.818181818,2.818181818,0,352,0,0,0,0,0,0,11,31,0,0,3142,-1,1,32,0,0,0,0,0,0,0,0
