Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.42.0.42-23.101.115.193-49018-443-6,10.42.0.42,49018,23.101.115.193,443,6,12/07/2017 12:18:43,49521,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.38690656489166,49521.0,0.0,49521.0,49521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.19345328244583,20.19345328244583,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2048,1025,0,32,0,0,0,0,0,0,0,0,BENIGN
157.56.52.23-10.42.0.42-40033-58973-6,10.42.0.42,58973,157.56.52.23,40033,6,12/07/2017 12:18:43,84363,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.707075376646163,84363.0,0.0,84363.0,84363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.853537688323081,11.853537688323081,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1476,33,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-13.88.145.72-42050-443-6,10.42.0.42,42050,13.88.145.72,443,6,12/07/2017 12:18:43,86309,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17255442653721,86309.0,0.0,86309.0,86309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.586277213268605,11.586277213268605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,512,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-104.43.254.159-60589-443-6,10.42.0.42,60589,104.43.254.159,443,6,12/07/2017 12:18:43,92156,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55349624549677,46078.0,35085.22426891411,70887.0,21269.0,0,0,0,0,0,21269.0,21269.0,0.0,21269.0,21269.0,0,0,0,0,32,64,10.851165415165589,21.702330830331178,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1595,514,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-91.190.217.50-33511-12350-6,10.42.0.42,33511,91.190.217.50,12350,6,12/07/2017 12:18:43,121497,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.461311801937498,121497.0,0.0,121497.0,121497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.230655900968749,8.230655900968749,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1386,9,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-40.115.1.44-58196-443-6,10.42.0.42,58196,40.115.1.44,443,6,12/07/2017 12:18:43,305431,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82218569824281,152715.5,32937.74097445057,176006.0,129425.0,0,0,0,0,0,129425.0,129425.0,0.0,129425.0,129425.0,0,0,0,0,32,64,3.2740618994142703,6.548123798828541,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,1550,514,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.36-10.42.0.42-443-37915-6,157.240.18.36,443,10.42.0.42,37915,6,12/07/2017 12:18:44,12,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,3500000.0,166666.66666666666,12.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,1,0,0,0,64,0,166666.66666666666,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,131,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.36-10.42.0.42-443-37923-6,157.240.18.36,443,10.42.0.42,37923,6,12/07/2017 12:18:44,13,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,3230769.230769231,153846.15384615384,13.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,1,0,0,0,64,0,153846.15384615384,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,120,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.36-10.42.0.42-443-37915-6,10.42.0.42,37915,157.240.18.36,443,6,12/07/2017 12:18:44,1114,3,0,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0,0,0,0,37701.974865350094,2692.998204667864,557.0,487.9036790187178,902.0,212.0,1114.0,557.0,487.9036790187178,902.0,212.0,0,0,0,0,0,0,0,0,0,96,0,2692.998204667864,0.0,0.0,42.0,10.5,21.0,441.0,0,0,0,0,1,0,0,0,0.0,14.0,14.0,0.0,96,0,0,0,0,0,0,3,42,0,0,1436,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.36-10.42.0.42-443-37923-6,10.42.0.42,37923,157.240.18.36,443,6,12/07/2017 12:18:44,1679,3,0,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0,0,0,0,25014.889815366292,1786.777843954735,839.5,922.7743494484445,1492.0,187.0,1679.0,839.5,922.7743494484445,1492.0,187.0,0,0,0,0,0,0,0,0,0,96,0,1786.777843954735,0.0,0.0,42.0,10.5,21.0,441.0,0,0,0,0,1,0,0,0,0.0,14.0,14.0,0.0,96,0,0,0,0,0,0,3,42,0,0,1431,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
216.58.219.234-10.42.0.42-443-42051-6,10.42.0.42,42051,216.58.219.234,443,6,12/07/2017 12:18:49,36624,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.60899956312801,36624.0,0.0,36624.0,36624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.304499781564004,27.304499781564004,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2089,350,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.14-10.42.0.42-443-54532-6,10.42.0.42,54532,172.217.11.14,443,6,12/07/2017 12:18:53,36598,1,1,23.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,628.449642056943,54.64779496147331,36598.0,0.0,36598.0,36598.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,27.323897480736655,27.323897480736655,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,1.0,23.0,23.0,0.0,32,0,0,0,0,0,0,1,23,1,0,1682,383,0,32,0,0,0,0,0,0,0,0,BENIGN
216.58.219.234-10.42.0.42-443-47148-6,10.42.0.42,47148,216.58.219.234,443,6,12/07/2017 12:18:53,37061,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9650845902701,37061.0,0.0,37061.0,37061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.98254229513505,26.98254229513505,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1903,378,0,32,0,0,0,0,0,0,0,0,BENIGN
216.58.219.234-10.42.0.42-443-46132-6,10.42.0.42,46132,216.58.219.234,443,6,12/07/2017 12:18:54,36695,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50333832947268,36695.0,0.0,36695.0,36695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.25166916473634,27.25166916473634,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1548,340,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-77.234.45.19-41863-80-6,10.42.0.42,41863,77.234.45.19,80,6,12/07/2017 12:18:54,109217,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.31216751970847,109217.0,0.0,109217.0,109217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9.156083759854235,9.156083759854235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1403,1,0,32,0,0,0,0,0,0,0,0,BENIGN
140.205.134.25-10.42.0.42-443-60992-6,10.42.0.42,60992,140.205.134.25,443,6,12/07/2017 12:18:59,674249,7,6,332.0,4318.0,206.0,0.0,47.42857142857143,84.22758285909501,1452.0,0.0,719.6666666666667,718.2249415515076,6896.561952631743,19.28071083531455,56187.41666666667,116955.54130714359,307440.0,11.0,674249.0,112374.83333333333,153258.30639337844,311449.0,542.0,334208.0,66841.6,137223.33941352688,311745.0,11.0,0,0,0,0,160,140,10.381921219015528,8.898789616299023,0.0,1452.0,332.1428571428571,568.4394098207501,323123.3626373627,0,0,0,1,0,0,0,0,0.0,357.6923076923077,47.42857142857143,719.6666666666666,160,0,0,0,0,0,0,7,332,6,4318,65535,15544,2,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-47.88.68.22-46145-443-6,10.42.0.42,46145,47.88.68.22,443,6,12/07/2017 12:19:00,312427,7,6,327.0,4522.0,201.0,0.0,46.714285714285715,82.66541857736782,1452.0,0.0,753.6666666666667,694.3871158558939,15520.425571413482,41.60972003059915,26035.583333333332,39259.59830169695,90895.0,11.0,312427.0,52071.16666666667,49542.826408741224,100200.0,443.0,196287.0,39257.4,53536.647180226,99988.0,11.0,0,0,0,0,160,140,22.40523386263031,19.204486167968838,0.0,1452.0,346.3571428571429,568.1101744641353,322749.1703296703,0,0,0,1,0,0,0,0,0.0,373.0,46.714285714285715,753.6666666666666,160,0,0,0,0,0,0,7,327,6,4522,65535,15544,2,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-47.88.68.22-46145-443-6,47.88.68.22,443,10.42.0.42,46145,6,12/07/2017 12:19:00,7311,3,0,327.0,0.0,258.0,0.0,109.0,133.57020625873122,0,0,0,0,44727.12351251539,410.3405826836274,3655.5,4854.288052845649,7088.0,223.0,7311.0,3655.5,4854.288052845649,7088.0,223.0,0,0,0,0,0,1,0,0,0,60,0,410.3405826836274,0.0,0.0,258.0,146.25,132.07668227208012,17444.25,0,1,0,0,1,0,0,0,0.0,195.0,109.0,0.0,60,0,0,0,0,0,0,3,327,0,0,15544,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
140.205.134.25-10.42.0.42-443-60992-6,140.205.134.25,443,10.42.0.42,60992,6,12/07/2017 12:19:00,168949,5,4,2001.0,0.0,1452.0,0.0,400.2,597.5183679185101,0.0,0.0,0.0,0.0,11843.810854163092,53.27051358694044,21118.625,38252.85178514706,111949.0,25.0,168949.0,42237.25,50195.51534001817,114759.0,25.0,147211.0,49070.33333333333,58906.83792509435,114442.0,108.0,0,0,0,0,100,104,29.594729770522466,23.675783816417972,0.0,1452.0,345.3,591.1284970291993,349432.9,0,0,0,0,1,0,0,0,0.0,383.6666666666667,400.2,0.0,100,0,0,0,0,0,0,5,2001,4,0,15544,0,3,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-64.71.142.124-33573-80-6,10.42.0.42,33573,64.71.142.124,80,6,12/07/2017 12:18:53,10187656,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39263202448139195,3395885.3333333335,5817389.626877878,1.0113108E7,2463.0,1.0187656E7,5093828.0,7098333.849348028,1.0113108E7,74548.0,0,0,0,0,0,0,0,0,0,80,32,0.294474018361044,0.09815800612034799,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-64.71.142.124-33574-80-6,10.42.0.42,33574,64.71.142.124,80,6,12/07/2017 12:18:53,10159526,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39371915579526057,3386508.6666666665,5801100.342931359,1.0084922E7,2527.0,1.0159526E7,5079763.0,7078363.739633758,1.0084922E7,74604.0,0,0,0,0,0,0,0,0,0,80,32,0.2952893668464454,0.09842978894881514,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-106.11.92.6-44910-443-6,10.42.0.42,44910,106.11.92.6,443,6,12/07/2017 12:19:03,798166,7,5,840.0,3345.0,509.0,0.0,120.0,189.8165781309244,1452.0,0.0,669.0,737.1031135465377,5243.2701969264535,15.034466514484455,72560.54545454546,123837.30664090175,311448.0,15.0,798166.0,133027.66666666666,149397.2185359107,315791.0,5801.0,319691.0,79922.75,158534.74482139028,317722.0,15.0,0,0,0,0,160,120,8.7701054667826,6.264361047701856,0.0,1452.0,321.9230769230769,530.7873807747727,281735.24358974356,0,0,0,1,0,0,0,0,0.0,348.75,120.0,669.0,160,0,0,0,0,0,0,7,840,5,3345,65535,15544,3,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-106.11.92.6-44910-443-6,106.11.92.6,443,10.42.0.42,44910,6,12/07/2017 12:19:04,149502,3,2,712.0,0.0,454.0,0.0,237.33333333333331,227.7044868537582,0.0,0.0,0.0,0.0,4762.478093938543,33.44436863720887,37375.5,63868.968858123895,132949.0,2359.0,149502.0,74751.0,85640.53069662752,135308.0,14194.0,14131.0,14131.0,0.0,14131.0,14131.0,1,0,0,0,60,40,20.06662118232532,13.377747454883547,0.0,454.0,161.66666666666666,191.01169248678644,36485.46666666667,0,1,0,0,1,0,0,0,0.0,194.0,237.33333333333334,0.0,60,0,0,0,0,0,0,3,712,2,0,15544,0,1,20,0,0,0,0,0,0,0,0,BENIGN
172.217.3.101-10.42.0.42-443-36851-6,10.42.0.42,36851,172.217.3.101,443,6,12/07/2017 12:19:06,36920,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17118093174431,36920.0,0.0,36920.0,36920.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.085590465872155,27.085590465872155,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2241,429,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.12.162-10.42.0.42-443-43045-6,10.42.0.42,43045,172.217.12.162,443,6,12/07/2017 12:19:06,315,2,0,23.0,0.0,23.0,0.0,11.5,16.263455967290593,0,0,0,0,73015.87301587302,6349.206349206349,315.0,0.0,315.0,315.0,315.0,315.0,0.0,315.0,315.0,0,0,0,0,0,1,0,0,0,64,0,6349.206349206349,0.0,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,0.0,23.0,11.5,0.0,64,0,0,0,0,0,0,2,23,0,0,1549,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.14-10.42.0.42-443-47183-6,10.42.0.42,47183,172.217.11.14,443,6,12/07/2017 12:19:06,615696,10,8,3026.0,1011.0,1368.0,0.0,302.6,510.0823898591721,494.0,0.0,126.37500000000001,188.23081385818392,6556.807255528703,29.235206985265453,36217.41176470588,71107.78717206261,300999.0,321.0,579110.0,64345.555555555555,91232.8604562401,300999.0,2629.0,579127.0,82732.42857142858,134741.13761809736,377641.0,321.0,0,0,0,0,328,264,16.241781658480807,12.993425326784646,0.0,1368.0,212.4736842105263,392.6653039621308,154186.04093567256,0,0,0,1,0,0,0,0,0.0,224.27777777777777,302.6,126.375,328,0,0,0,0,0,0,10,3026,8,1011,65535,383,5,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.244-10.42.0.42-443-58155-6,10.42.0.42,58155,172.217.10.244,443,6,12/07/2017 12:19:10,114,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,271929.8245614035,17543.859649122805,114.0,0.0,114.0,114.0,114.0,114.0,0.0,114.0,114.0,0,0,0,0,0,1,0,0,0,64,0,17543.859649122805,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1593,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.244-10.42.0.42-443-58155-6,172.217.10.244,443,10.42.0.42,58155,6,12/07/2017 12:19:10,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,0,0,0,0,0,64,0,74074.07407407407,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,362,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-77.234.44.67-50495-80-6,10.42.0.42,50495,77.234.44.67,80,6,12/07/2017 12:19:11,56985,5,3,131.0,495.0,131.0,0.0,26.2,58.58498101049449,495.0,0.0,165.0,285.78838324886476,10985.347021145915,140.3878213564973,8140.714285714285,10959.581328899472,24122.0,509.0,56985.0,14246.25,15794.195840561177,29130.0,527.0,27523.0,13761.5,18741.865235349444,27014.0,509.0,0,0,0,0,168,104,87.74238834781083,52.645433008686496,0.0,495.0,69.55555555555556,165.31947186516712,27330.52777777778,0,0,0,1,0,0,0,0,0.0,78.25,26.2,165.0,168,0,0,0,0,0,0,5,131,3,495,65535,1,1,32,0,0,0,0,0,0,0,0,BENIGN
