Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
10.42.0.151-13.64.108.49-60890-443-6,10.42.0.151,60890,13.64.108.49,443,6,12/07/2017 05:42:16,141393,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.144971816143658,141393.0,0.0,141393.0,141393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7.072485908071829,7.072485908071829,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1550,510,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.10-10.42.0.151-443-44410-6,10.42.0.151,44410,157.240.18.10,443,6,12/07/2017 05:42:20,286570,6,7,1081.0,201.0,537.0,0.0,180.16666666666666,260.4837167015756,137.0,0.0,28.714285714285715,50.07898523237828,4473.601563317863,45.36413441741983,23880.833333333332,36370.936558624875,123277.0,15.0,127619.0,25523.800000000003,36977.410958583896,84540.0,438.0,251019.0,41836.5,52589.626223239124,123277.0,15.0,0,0,0,0,200,232,20.93729280803992,24.42684160937991,0.0,537.0,91.57142857142857,183.43798544874642,33649.494505494506,0,0,0,1,0,0,0,0,1.0,98.61538461538461,180.16666666666666,28.714285714285715,200,0,0,0,0,0,0,6,1081,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-443-34864-6,10.42.0.151,34864,183.79.249.124,443,6,12/07/2017 05:42:20,531998,9,6,327.0,4878.0,201.0,0.0,36.333333333333336,74.49496627289659,1448.0,0.0,813.0,675.1470950837306,9783.871367937474,28.195594720280905,37999.857142857145,71619.06591968922,184726.0,9.0,531998.0,66499.75,90303.40745153054,193506.0,49.0,196897.0,39379.4,86134.12162900368,193449.0,9.0,0,0,0,0,296,200,16.917356832168544,11.278237888112361,0.0,1448.0,325.3125,554.2536986795848,307197.1625,0,0,0,1,0,0,0,0,0.0,347.0,36.333333333333336,813.0,296,0,0,0,0,0,0,9,327,6,4878,65535,32,2,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-443-34864-6,183.79.249.124,443,10.42.0.151,34864,6,12/07/2017 05:42:20,135703,4,3,366.0,0.0,274.0,0.0,91.5,123.62712755162867,0.0,0.0,0.0,0.0,2697.0663876259187,51.583236921807185,22617.166666666668,43501.652094681034,108786.0,7.0,135703.0,45234.333333333336,78322.18322629505,135673.0,7.0,494.0,247.0,281.4284989122459,446.0,48.0,1,0,0,0,128,60,29.47613538388982,22.107101537917366,0.0,274.0,80.0,121.42957982774566,14745.142857142855,0,1,0,0,1,0,0,0,0.0,91.42857142857143,91.5,0.0,128,0,0,0,0,0,0,4,366,3,0,32,0,2,32,0,0,0,0,0,0,0,0,BENIGN
172.217.12.138-10.42.0.151-443-43860-6,10.42.0.151,43860,172.217.12.138,443,6,12/07/2017 05:42:26,98,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,316326.5306122449,20408.163265306124,98.0,0.0,98.0,98.0,98.0,98.0,0.0,98.0,98.0,0,0,0,0,0,1,0,0,0,64,0,20408.163265306124,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1591,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.12.138-10.42.0.151-443-43860-6,172.217.12.138,443,10.42.0.151,43860,6,12/07/2017 05:42:26,169,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,11834.31952662722,169.0,0.0,169.0,169.0,169.0,169.0,0.0,169.0,169.0,0,0,0,0,0,0,0,0,0,64,0,11834.31952662722,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,362,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-443-34873-6,10.42.0.151,34873,183.79.249.124,443,6,12/07/2017 05:42:26,664561,9,6,335.0,4878.0,209.0,0.0,37.22222222222222,76.71990904872375,1448.0,0.0,813.0,675.1470950837306,7844.276146207798,22.571291423962588,47468.64285714287,80127.01524993076,212584.0,18.0,664561.0,83070.125,101450.81034308132,212584.0,117.0,242286.0,48457.2,100381.74101996837,227835.0,18.0,0,0,0,0,296,200,13.542774854377553,9.028516569585035,0.0,1448.0,325.8125,554.1376746802188,307068.56249999994,0,0,0,1,0,0,0,0,0.0,347.53333333333336,37.22222222222222,813.0,296,0,0,0,0,0,0,9,335,6,4878,65535,32,2,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-443-34873-6,183.79.249.124,443,10.42.0.151,34873,6,12/07/2017 05:42:27,25814,4,3,366.0,0.0,274.0,0.0,91.5,123.62712755162867,0.0,0.0,0.0,0.0,14178.3528317967,271.1706825753467,4302.333333333334,9119.127100039053,22841.0,15.0,25814.0,8604.666666666666,14835.324072406822,25735.0,15.0,734.0,367.0,449.7199128346442,685.0,49.0,1,0,0,0,128,60,154.95467575734096,116.21600681800574,0.0,274.0,80.0,121.42957982774566,14745.142857142855,0,1,0,0,1,0,0,0,0.0,91.42857142857143,91.5,0.0,128,0,0,0,0,0,0,4,366,3,0,32,0,2,32,0,0,0,0,0,0,0,0,BENIGN
216.58.219.196-10.42.0.151-443-38359-6,10.42.0.151,38359,216.58.219.196,443,6,12/07/2017 05:42:28,37694,1,1,23.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,610.1766859447127,53.05884225606197,37694.0,0.0,37694.0,37694.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,26.529421128030986,26.529421128030986,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,1.0,23.0,23.0,0.0,32,0,0,0,0,0,0,1,23,1,0,1635,349,0,32,0,0,0,0,0,0,0,0,BENIGN
216.58.219.206-10.42.0.151-443-44666-6,10.42.0.151,44666,216.58.219.206,443,6,12/07/2017 05:42:28,45,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,688888.8888888889,44444.444444444445,45.0,0.0,45.0,45.0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,1,0,0,0,64,0,44444.444444444445,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1635,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-80-57469-6,10.42.0.151,57469,183.79.249.124,80,6,12/07/2017 05:42:18,10297120,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3884581319825349,3432373.3333333335,5753065.741882874,1.0074933E7,39916.0,1.029712E7,5148560.0,6966943.509908631,1.0074933E7,222187.0,0,0,0,0,0,0,0,0,0,104,40,0.2913435989869012,0.09711453299563373,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,65535,65160,0,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-80-57468-6,10.42.0.151,57468,183.79.249.124,80,6,12/07/2017 05:42:18,10841855,8,8,400.0,7102.0,400.0,0.0,50.0,141.4213562373095,1448.0,0.0,887.75,736.605680518029,691.9480107417043,1.4757622196570603,722790.3333333334,2625402.5787644093,1.0209341E7,5.0,632514.0,90359.14285714286,112808.95340268663,222202.0,9.0,1.0668027E7,1524003.8571428573,3848464.461851784,1.0244204E7,5.0,0,0,0,0,264,264,0.7378811098285302,0.7378811098285302,0.0,1448.0,441.2941176470588,659.1816673635844,434520.47058823524,0,0,0,1,0,0,0,0,1.0,468.875,50.0,887.75,264,0,0,0,0,0,0,8,400,8,7102,65535,32,1,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-80-57468-6,10.42.0.151,57468,183.79.249.124,80,6,12/07/2017 05:42:29,5268,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,379.6507213363705,5268.0,0.0,5268.0,5268.0,5268.0,5268.0,0.0,5268.0,5268.0,0,0,0,0,0,0,0,0,0,64,0,379.6507213363705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1595,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
183.79.249.124-10.42.0.151-443-34862-6,10.42.0.151,34862,183.79.249.124,443,6,12/07/2017 05:42:19,10668730,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37492747496656115,3556243.3333333335,5948732.943504636,1.042484E7,57072.0,1.066873E7,5334365.0,7199018.783921181,1.042484E7,243890.0,0,0,0,0,0,0,0,0,0,104,40,0.28119560622492085,0.09373186874164029,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,65535,65160,0,32,0,0,0,0,0,0,0,0,BENIGN
183.79.253.233-10.42.0.151-443-54017-6,10.42.0.151,54017,183.79.253.233,443,6,12/07/2017 05:42:23,13361034,15,13,6193.0,2164.0,1448.0,0.0,412.8666666666666,584.8893505450004,876.0,0.0,166.46153846153845,281.3981803378193,625.4755432850482,2.0956461902574306,494853.11111111107,1630294.7417434943,8037548.0,10.0,5323441.0,380245.7857142858,839898.4074515,3148505.0,10.0,1.3175638E7,1097969.8333333333,2399691.4066484324,8046964.0,32.0,0,0,0,0,488,424,1.1226676019236235,0.9729785883338071,0.0,1448.0,288.1724137931034,472.39534509663144,223157.3620689655,0,0,0,1,0,0,0,0,0.0,298.4642857142857,412.8666666666667,166.46153846153845,488,0,0,0,0,0,0,15,6193,13,2164,65535,50,8,32,5323441.0,0.0,5323441.0,5323441.0,8037548.0,0.0,8037548.0,8037548.0,BENIGN
183.79.253.233-10.42.0.151-443-54023-6,10.42.0.151,54023,183.79.253.233,443,6,12/07/2017 05:42:26,9983946,8,9,1903.0,912.0,1448.0,0.0,237.87500000000003,497.2333276670593,653.0,0.0,101.33333333333331,213.4461290349394,281.95264677913923,1.7027335684708231,623996.625,1995893.2397032285,8050049.0,40.0,1933853.0,276264.71428571426,435639.38910782395,1230923.0,250.0,9805504.0,1225688.0,2788466.091548695,8054116.0,40.0,0,0,0,0,264,296,0.8012863851627403,0.9014471833080828,0.0,1448.0,156.38888888888889,359.73996145727403,129412.839869281,0,0,0,1,0,0,0,0,1.0,165.58823529411765,237.875,101.33333333333333,264,0,0,0,0,0,0,8,1903,9,912,65535,37,4,32,1933853.0,0.0,1933853.0,1933853.0,8050049.0,0.0,8050049.0,8050049.0,BENIGN
183.79.253.233-10.42.0.151-443-54016-6,10.42.0.151,54016,183.79.253.233,443,6,12/07/2017 05:42:22,13805799,26,26,11710.0,10295.0,1448.0,0.0,450.3846153846154,563.8509077352329,1448.0,0.0,395.96153846153845,477.5310235592431,1593.8954348096768,3.7665331792821264,270701.94117647054,1221642.526986277,8345359.0,10.0,5460223.0,218408.92000000004,562345.9075698664,2730296.0,10.0,1.3629228E7,545169.1199999999,1743877.6466679391,8357708.0,15.0,0,0,0,0,840,840,1.8832665896410632,1.8832665896410632,0.0,1448.0,415.188679245283,516.3349783516279,266601.809869376,0,0,0,1,0,0,0,0,1.0,423.1730769230769,450.38461538461536,395.96153846153845,840,0,0,0,0,0,0,26,11710,26,10295,65535,93,15,32,5460223.0,0.0,5460223.0,5460223.0,8345359.0,0.0,8345359.0,8345359.0,BENIGN
183.79.253.233-10.42.0.151-443-54024-6,10.42.0.151,54024,183.79.253.233,443,6,12/07/2017 05:42:26,10545627,7,9,1644.0,912.0,1356.0,0.0,234.85714285714286,501.8965459705245,653.0,0.0,101.33333333333331,213.4461290349394,242.37534667213245,1.5172165675876836,703041.8,2206552.00109687,8625506.0,50.0,1919979.0,319996.5,458744.813322941,1230870.0,6314.0,1.0367111E7,1295888.875,2990561.564958826,8629461.0,50.0,0,0,0,0,232,296,0.6637822483196115,0.853434319268072,0.0,1356.0,150.35294117647055,350.90008214171,123130.86764705883,0,0,0,1,0,0,0,0,1.0,159.75,234.85714285714286,101.33333333333333,232,0,0,0,0,0,0,7,1644,9,912,65535,36,3,32,1919979.0,0.0,1919979.0,1919979.0,8625506.0,0.0,8625506.0,8625506.0,BENIGN
10.42.0.151-52.197.242.223-43011-443-6,10.42.0.151,43011,52.197.242.223,443,6,12/07/2017 05:42:30,11203568,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35702911786673674,3734522.6666666665,6299889.800961944,1.1008155E7,1187.0,195413.0,195413.0,0.0,195413.0,195413.0,1.1009342E7,1.1009342E7,0.0,1.1009342E7,1.1009342E7,0,0,0,0,72,72,0.17851455893336837,0.17851455893336837,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,72,0,0,0,0,0,0,2,0,2,0,65535,105,0,32,0,0,0,0,0,0,0,0,BENIGN
183.79.253.233-10.42.0.151-443-54015-6,10.42.0.151,54015,183.79.253.233,443,6,12/07/2017 05:42:22,19275304,59,43,47734.0,12218.0,1448.0,0.0,809.0508474576269,659.384860246035,1448.0,0.0,284.1395348837209,426.2622477723883,3110.3011397381856,5.291745333821972,190844.5940594059,970457.3795152694,8863880.0,6.0,1.0411386E7,179506.65517241377,554414.7732546472,3224980.0,9.0,1.9089357E7,454508.49999999994,1506345.8498452674,8903534.0,6.0,0,0,0,0,1896,1384,3.0609115166225136,2.2308338171994593,0.0,1448.0,582.0582524271844,626.5717464394096,392592.15343613183,0,0,0,1,0,0,0,0,0.0,587.7647058823529,809.0508474576271,284.13953488372096,1896,0,0,0,0,0,0,59,47734,43,12218,65535,126,41,32,1.0411386E7,0.0,1.0411386E7,1.0411386E7,8863880.0,0.0,8863880.0,8863880.0,BENIGN
10.42.0.151-52.197.242.223-43009-443-6,10.42.0.151,43009,52.197.242.223,443,6,12/07/2017 05:42:30,16400422,11,10,796.0,5503.0,466.0,0.0,72.36363636363636,147.32499633617692,1448.0,0.0,550.3,631.9804937214791,384.075482935744,1.2804548565884464,820021.1000000001,2505440.5475998768,1.037877E7,5.0,1.1418214E7,1141821.4000000001,3254748.9041096447,1.0397606E7,94.0,1.620948E7,1801053.3333333333,3641229.0846928325,1.0491548E7,5.0,0,0,0,0,360,328,0.6707144486891862,0.6097404078992602,0.0,1448.0,286.31818181818176,492.51660705514104,242572.60822510818,0,0,0,1,0,0,0,0,0.0,299.95238095238096,72.36363636363636,550.3,360,0,0,0,0,0,0,11,796,10,5503,65535,114,3,32,1020608.0,0.0,1020608.0,1020608.0,1.037877E7,0.0,1.037877E7,1.037877E7,BENIGN
10.42.0.151-23.202.233.245-50973-443-6,10.42.0.151,50973,23.202.233.245,443,6,12/07/2017 05:42:23,35117703,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17085399919237315,7023540.6,9735040.004546504,2.0065457E7,13629.0,1.5052246E7,7526123.0,1.0499476454662014E7,1.4950374E7,101872.0,3.5079764E7,1.7539882E7,3590976.7344320123,2.0079086E7,1.5000678E7,0,0,0,0,116,112,0.08542699959618658,0.08542699959618658,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,116,0,0,0,0,0,0,3,0,3,0,65535,905,0,32,101872.0,0.0,101872.0,101872.0,1.4936745E7,0.0,1.4936745E7,1.4936745E7,BENIGN
10.42.0.151-52.206.159.79-52492-443-6,10.42.0.151,52492,52.206.159.79,443,6,12/07/2017 05:43:03,247,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,125506.07287449394,8097.165991902834,247.0,0.0,247.0,247.0,247.0,247.0,0.0,247.0,247.0,0,0,0,0,0,1,0,0,0,64,0,8097.165991902834,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1550,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
216.58.219.202-10.42.0.151-443-41350-6,10.42.0.151,41350,216.58.219.202,443,6,12/07/2017 05:41:48,79954711,19,34,961.0,46277.0,961.0,0.0,50.57894736842106,220.46852024960984,1418.0,481.0,1361.0882352941176,213.08760008959453,590.8094646230414,0.662875261971743,1537590.596153846,1.1064843785278536E7,7.9792863E7,5.0,7.9954711E7,4441928.388888889,1.8805136251697227E7,7.9792863E7,8.0,90023.0,2727.969696969697,8866.643042482483,51606.0,5.0,1,0,0,0,608,1088,0.23763452787666256,0.4252407340950804,0.0,1418.0,892.5740740740737,663.2019699157034,439836.85290006956,0,1,0,0,1,0,0,0,1.0,909.4150943396227,50.578947368421055,1361.0882352941176,608,0,0,0,0,0,0,19,961,34,46277,2920,383,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.12.165-10.42.0.151-443-51561-6,10.42.0.151,51561,172.217.12.165,443,6,12/07/2017 05:41:57,71507510,24,23,3386.0,14628.0,1163.0,0.0,141.08333333333334,306.58609921502324,1418.0,0.0,636.0,647.1521529678389,251.91759578819065,0.657273620630896,1554511.0869565217,1.0048247997002942E7,6.8215703E7,5.0,7.150751E7,3109022.1739130435,1.4194450282257188E7,6.8215703E7,23.0,3159217.0,143600.77272727274,237038.62299090016,813760.0,5.0,0,0,0,0,776,756,0.33562908287535115,0.32164453775554486,0.0,1418.0,375.29166666666663,553.4462228899982,306302.72163120564,0,0,0,1,0,0,0,0,0.0,383.27659574468083,141.08333333333334,636.0,776,0,0,0,0,0,0,24,3386,23,14628,65535,409,7,32,0,0,0,0,0,0,0,0,BENIGN
