Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
202.77.129.161-10.42.0.42-80-39521-6,10.42.0.42,39521,202.77.129.161,80,6,12/07/2017 11:19:43,975370,8,24,1776.0,31454.0,1460.0,0.0,222.0,512.3034814861765,1460.0,0.0,1310.5833333333333,425.8468715054914,34069.12248685114,32.808062581379374,31463.548387096762,78652.60503074633,256254.0,3.0,718305.0,102615.0,182989.52415188507,453248.0,63.0,719166.0,31268.08695652173,89199.002495907,338956.0,3.0,0,0,0,0,180,492,8.202015645344844,24.60604693603453,0.0,1460.0,1006.9696969696969,665.2980762808729,442621.5303030303,0,0,0,1,0,0,0,0,3.0,1038.4375,222.0,1310.5833333333333,180,0,0,0,0,0,0,8,1776,24,31454,65535,160,2,20,0,0,0,0,0,0,0,0,BENIGN
202.77.129.161-10.42.0.42-80-39521-6,10.42.0.42,39521,202.77.129.161,80,6,12/07/2017 11:19:44,5977,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,669.2320562154928,1992.3333333333333,2182.15520376836,4485.0,427.0,5977.0,1992.3333333333333,2182.15520376836,4485.0,427.0,0,0,0,0,0,0,0,0,0,80,0,669.2320562154928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,4,0,0,0,2008,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.204-10.42.0.42-80-36747-6,10.42.0.42,36747,175.100.207.204,80,6,12/07/2017 11:19:43,355103,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.632168694716744,355103.0,0.0,355103.0,355103.0,355103.0,355103.0,0.0,355103.0,355103.0,0,0,0,0,0,0,0,0,0,40,0,5.632168694716744,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.204-10.42.0.42-80-36748-6,10.42.0.42,36748,175.100.207.204,80,6,12/07/2017 11:19:43,355407,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5.627351177663918,355407.0,0.0,355407.0,355407.0,355407.0,355407.0,0.0,355407.0,355407.0,0,0,0,0,0,0,0,0,0,40,0,5.627351177663918,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.233-10.42.0.42-80-33722-6,10.42.0.42,33722,175.100.207.233,80,6,12/07/2017 11:19:42,1357953,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.472805023443374,1357953.0,0.0,1357953.0,1357953.0,1357953.0,1357953.0,0.0,1357953.0,1357953.0,0,0,0,0,0,0,0,0,0,40,0,1.472805023443374,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-58.215.168.151-36825-80-6,10.42.0.42,36825,58.215.168.151,80,6,12/07/2017 11:19:43,1218367,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.641541505966593,1218367.0,0.0,1218367.0,1218367.0,1218367.0,1218367.0,0.0,1218367.0,1218367.0,0,0,0,0,0,0,0,0,0,40,0,1.641541505966593,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1401,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.231-10.42.0.42-80-52803-6,10.42.0.42,52803,175.100.207.231,80,6,12/07/2017 11:19:37,6870093,4,4,607.0,211.0,607.0,0.0,151.75,303.5,211.0,0.0,52.75,105.5,119.0668015702262,1.1644674970193272,981441.857142857,1828512.9620704933,4997084.0,2033.0,1873009.0,624336.3333333334,592294.0952384494,1306924.0,246058.0,6626068.0,2208689.333333333,2528118.6876096884,5000050.0,73000.0,0,0,0,0,100,92,0.5822337485096636,0.5822337485096636,0.0,607.0,90.88888888888889,205.7373595415065,42327.86111111111,0,0,0,1,0,0,0,0,1.0,102.25,151.75,52.75,100,0,0,0,0,0,0,4,607,4,211,65535,30,1,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.231-10.42.0.42-80-52820-6,10.42.0.42,52820,175.100.207.231,80,6,12/07/2017 11:19:39,5520731,4,4,528.0,860.0,528.0,0.0,132.0,264.0,860.0,0.0,215.0,430.0,251.41598096339055,1.4490834637659398,788675.8571428572,1857688.9580751876,4994276.0,436.0,526455.0,175485.0,153058.720800221,284113.0,436.0,5280964.0,1760321.3333333333,2806687.288039288,4999012.0,37750.0,0,0,0,0,100,92,0.7245417318829699,0.7245417318829699,0.0,860.0,154.22222222222223,317.08113227444557,100540.44444444444,0,0,0,1,0,0,0,0,1.0,173.5,132.0,215.0,100,0,0,0,0,0,0,4,528,4,860,65535,30,1,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.231-10.42.0.42-80-52803-6,10.42.0.42,52803,175.100.207.231,80,6,12/07/2017 11:19:44,504602,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.963519764091304,504602.0,0.0,504602.0,504602.0,504602.0,504602.0,0.0,504602.0,504602.0,0,0,0,0,0,0,0,0,0,40,0,3.963519764091304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.231-10.42.0.42-80-52820-6,10.42.0.42,52820,175.100.207.231,80,6,12/07/2017 11:19:45,337,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5934.718100890208,337.0,0.0,337.0,337.0,337.0,337.0,0.0,337.0,337.0,0,0,0,0,0,0,0,0,0,40,0,5934.718100890208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1396,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
205.185.216.42-10.42.0.42-80-50079-6,10.42.0.42,50079,205.185.216.42,80,6,12/07/2017 11:19:34,10343782,145,362,1264.0,499740.0,457.0,0.0,8.717241379310341,60.29184847338125,1448.0,0.0,1380.4972375690613,282.5213962296094,48435.28218208776,49.014954104794555,20442.256916996048,442613.07967331714,9956853.0,2.0,386929.0,2687.006944444444,7374.910687141104,38944.0,4.0,1.0323852E7,28597.927977839336,526321.0148937363,1.0000483E7,2.0,0,0,0,0,4648,11592,14.01808352109509,34.99687058369947,0.0,1448.0,986.2283464566915,666.3720811351511,444051.7505163924,0,0,0,1,0,0,0,0,2.0,988.1735700197239,8.717241379310344,1380.4972375690609,4648,0,0,0,0,0,0,145,1264,362,499740,65535,31,3,32,0,0,0,0,0,0,0,0,BENIGN
205.185.216.42-10.42.0.42-80-50079-6,10.42.0.42,50079,205.185.216.42,80,6,12/07/2017 11:19:45,67412,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.66830831305999,67412.0,0.0,67412.0,67412.0,67412.0,67412.0,0.0,67412.0,67412.0,0,0,0,0,0,0,0,0,0,64,0,29.66830831305999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,8170,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-77.234.44.67-51061-80-6,10.42.0.42,51061,77.234.44.67,80,6,12/07/2017 11:19:45,57379,5,3,131.0,495.0,131.0,0.0,26.2,58.58498101049449,495.0,0.0,165.0,285.78838324886476,10909.91477718329,139.4238310183168,8197.0,11023.76810955915,24281.0,338.0,57379.0,14344.75,15932.716014017615,28848.0,470.0,29614.0,14807.0,20462.25603397631,29276.0,338.0,0,0,0,0,168,104,87.139894386448,52.283936631868805,0.0,495.0,69.55555555555556,165.31947186516712,27330.52777777778,0,0,0,1,0,0,0,0,0.0,78.25,26.2,165.0,168,0,0,0,0,0,0,5,131,3,495,65535,1,1,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.15-10.42.0.42-443-33720-6,157.240.18.15,443,10.42.0.42,33720,6,12/07/2017 11:19:45,28,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,1500000.0,71428.57142857143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,1,0,0,0,64,0,71428.57142857143,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-77.234.44.67-57658-80-6,10.42.0.42,57658,77.234.44.67,80,6,12/07/2017 11:19:45,64374,5,3,131.0,495.0,131.0,0.0,26.2,58.58498101049449,495.0,0.0,165.0,285.78838324886476,9724.422903656756,124.27377512660391,9196.285714285714,10900.775075107973,24015.0,352.0,64374.0,16093.5,18395.852585116387,36227.0,352.0,37267.0,18633.5,25235.933913766694,36478.0,789.0,0,0,0,0,168,104,77.67110945412745,46.60266567247646,0.0,495.0,69.55555555555556,165.31947186516712,27330.52777777778,0,0,0,1,0,0,0,0,0.0,78.25,26.2,165.0,168,0,0,0,0,0,0,5,131,3,495,65535,1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.46-10.42.0.42-443-46319-6,10.42.0.42,46319,172.217.11.46,443,6,12/07/2017 11:19:45,36539,1,1,23.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,629.4644078929363,54.73603546895098,36539.0,0.0,36539.0,36539.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,27.36801773447549,27.36801773447549,0.0,23.0,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,1.0,23.0,23.0,0.0,32,0,0,0,0,0,0,1,23,1,0,1419,362,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-77.234.44.30-47009-80-6,10.42.0.42,47009,77.234.44.30,80,6,12/07/2017 11:19:45,224776,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.8977470904367,224776.0,0.0,224776.0,224776.0,224776.0,224776.0,0.0,224776.0,224776.0,0,0,0,0,0,0,0,0,0,64,0,8.8977470904367,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
175.100.207.204-10.42.0.42-80-36759-6,10.42.0.42,36759,175.100.207.204,80,6,12/07/2017 11:19:35,10407755,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38432880097581085,3469251.6666666665,5790619.363805079,1.0154134E7,2176.0,1.0407755E7,5203877.5,7000719.879525569,1.0154134E7,253621.0,0,0,0,0,0,0,0,0,0,80,32,0.28824660073185815,0.09608220024395271,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,29200,0,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-106.39.169.66-60989-80-6,10.42.0.42,60989,106.39.169.66,80,6,12/07/2017 11:19:45,489513,4,4,2526.0,121.0,1460.0,0.0,631.5,746.723286543728,121.0,0.0,30.25,60.5,5407.415124828146,16.34277332777679,69930.42857142857,117547.1634066615,243130.0,29.0,244652.0,81550.66666666666,140260.10139142684,243509.0,431.0,248654.0,82884.66666666666,142063.82662146384,246923.0,29.0,0,0,0,0,100,92,8.171386663888395,8.171386663888395,0.0,1460.0,294.1111111111111,559.4735124303126,313010.6111111111,0,0,0,1,0,0,0,0,1.0,330.875,631.5,30.25,100,0,0,0,0,0,0,4,2526,4,121,65535,160,2,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-106.39.169.66-60990-80-6,10.42.0.42,60990,106.39.169.66,80,6,12/07/2017 11:19:45,493703,4,4,2526.0,121.0,1460.0,0.0,631.5,746.723286543728,121.0,0.0,30.25,60.5,5361.523020925536,16.20407410933294,70528.99999999999,117075.23848363497,243322.0,10.0,248839.0,82946.33333333334,138740.30648060906,243116.0,10.0,253261.0,84420.33333333334,144886.826196633,251719.0,23.0,0,0,0,0,100,92,8.10203705466647,8.10203705466647,0.0,1460.0,294.1111111111111,559.4735124303126,313010.6111111111,0,0,0,1,0,0,0,0,1.0,330.875,631.5,30.25,100,0,0,0,0,0,0,4,2526,4,121,65535,160,2,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-106.39.169.66-60991-80-6,10.42.0.42,60991,106.39.169.66,80,6,12/07/2017 11:19:45,493926,4,3,2526.0,121.0,1460.0,0.0,631.5,746.723286543728,121.0,0.0,40.333333333333336,69.85938257194472,5359.102375659512,14.172163441487188,82321.0,124001.76594871542,243770.0,84.0,248424.0,82808.0,141623.51860125494,246337.0,84.0,252921.0,126460.5,176392.73631445257,251189.0,1732.0,0,0,0,0,100,72,8.09837910942125,6.073784332065937,0.0,1460.0,330.875,586.36542421453,343824.41071428574,0,0,0,1,0,0,0,0,0.0,378.14285714285717,631.5,40.333333333333336,100,0,0,0,0,0,0,4,2526,3,121,65535,160,2,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-106.39.169.66-60992-80-6,10.42.0.42,60992,106.39.169.66,80,6,12/07/2017 11:19:45,492663,4,4,2526.0,121.0,1460.0,0.0,631.5,746.723286543728,121.0,0.0,30.25,60.5,5372.841069859112,16.23828052847484,70380.42857142857,117482.52765533143,243067.0,7.0,247659.0,82553.0,142368.7310788433,246946.0,108.0,251059.0,83686.33333333334,143274.71631915148,249122.0,7.0,0,0,0,0,100,92,8.11914026423742,8.11914026423742,0.0,1460.0,294.1111111111111,559.4735124303126,313010.6111111111,0,0,0,1,0,0,0,0,1.0,330.875,631.5,30.25,100,0,0,0,0,0,0,4,2526,4,121,65535,160,2,20,0,0,0,0,0,0,0,0,BENIGN
10.42.0.42-106.39.169.66-60993-80-6,10.42.0.42,60993,106.39.169.66,80,6,12/07/2017 11:19:45,500326,4,4,2526.0,121.0,1460.0,0.0,631.5,746.723286543728,121.0,0.0,30.25,60.5,5290.550561034205,15.989574797232203,71475.14285714286,117392.37027511424,243713.0,28.0,254283.0,84761.0,145937.41981753687,253275.0,438.0,257562.0,85854.0,146690.0573726795,255232.0,28.0,0,0,0,0,100,92,7.9947873986161015,7.9947873986161015,0.0,1460.0,294.1111111111111,559.4735124303126,313010.6111111111,0,0,0,1,0,0,0,0,1.0,330.875,631.5,30.25,100,0,0,0,0,0,0,4,2526,4,121,65535,160,2,20,0,0,0,0,0,0,0,0,BENIGN
202.77.129.54-10.42.0.42-80-38177-6,10.42.0.42,38177,202.77.129.54,80,6,12/07/2017 11:19:45,563164,3,3,681.0,541.0,681.0,0.0,227.0,393.17553331813514,541.0,0.0,180.33333333333334,312.3464956315876,2169.883018090645,10.654090105191383,112632.8,135744.99699878445,280016.0,3517.0,246739.0,123369.5,169256.61467871795,243052.0,3687.0,323629.0,161814.5,177350.15889617917,287220.0,36409.0,0,0,0,0,80,72,5.327045052595691,5.327045052595691,0.0,681.0,174.57142857142856,300.8642313640585,90519.28571428572,0,0,0,1,0,0,0,0,1.0,203.66666666666666,227.0,180.33333333333334,80,0,0,0,0,0,0,3,681,3,541,65535,125,1,20,0,0,0,0,0,0,0,0,BENIGN
202.77.129.54-10.42.0.42-80-38177-6,10.42.0.42,38177,202.77.129.54,80,6,12/07/2017 11:19:46,2564,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,780.0312012480499,2564.0,0.0,2564.0,2564.0,2564.0,2564.0,0.0,2564.0,2564.0,0,0,0,0,0,0,0,0,0,40,0,780.0312012480499,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,1386,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
175.100.207.204-10.42.0.42-80-36765-6,10.42.0.42,36765,175.100.207.204,80,6,12/07/2017 11:19:36,10256808,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38998487638649376,3418936.0,5708730.558014803,1.0009404E7,5790.0,1.0256808E7,5128404.0,6902776.397943077,1.0009404E7,247404.0,0,0,0,0,0,0,0,0,0,80,32,0.29248865728987034,0.09749621909662344,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,65535,29200,0,20,0,0,0,0,0,0,0,0,BENIGN
172.217.11.10-10.42.0.42-443-51651-6,10.42.0.42,51651,172.217.11.10,443,6,12/07/2017 11:19:46,37245,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.69848301785475,37245.0,0.0,37245.0,37245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.849241508927374,26.849241508927374,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1681,362,0,32,0,0,0,0,0,0,0,0,BENIGN
