Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
216.58.219.200-10.42.0.211-443-34082-6,216.58.219.200,443,10.42.0.211,34082,6,25/07/2017 03:38:10,246686,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.161208986322695,123343.0,126265.22948935705,212626.0,34060.0,246686.0,246686.0,0.0,246686.0,246686.0,0,0,0,0,0,0,0,0,0,64,20,8.107472657548463,4.053736328774232,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,350,0,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.15-10.42.0.211-443-49092-6,157.240.18.15,443,10.42.0.211,49092,6,25/07/2017 03:38:12,196,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,214285.7142857143,10204.081632653062,196.0,0.0,196.0,196.0,196.0,196.0,0.0,196.0,196.0,0,0,0,0,0,1,0,0,0,64,0,10204.081632653062,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.15-10.42.0.211-443-49091-6,157.240.18.15,443,10.42.0.211,49091,6,25/07/2017 03:38:12,73,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,575342.4657534247,27397.260273972603,73.0,0.0,73.0,73.0,73.0,73.0,0.0,73.0,73.0,0,0,0,0,0,1,0,0,0,64,0,27397.260273972603,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.15-10.42.0.211-443-49092-6,157.240.18.15,443,10.42.0.211,49092,6,25/07/2017 03:38:12,118023,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,355.86284029384103,16.945849537801955,118023.0,0.0,118023.0,118023.0,118023.0,118023.0,0.0,118023.0,118023.0,0,0,0,0,0,0,0,0,0,64,0,16.945849537801955,0.0,0.0,42.0,14.0,24.24871130596428,588.0,0,0,0,0,1,1,0,0,0.0,21.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,114,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
184.169.166.225-10.42.0.211-443-37509-6,10.42.0.211,37509,184.169.166.225,443,6,25/07/2017 03:38:18,580731,10,10,1850.0,4570.0,1448.0,0.0,185.0,450.50786156662497,1448.0,0.0,457.0,684.785124449025,11055.032364382132,34.43935316006895,30564.78947368421,39214.76641462009,87653.0,10.0,493640.0,54848.8888888889,62211.93099085666,171942.0,117.0,493284.0,54809.333333333336,52715.19241167579,123136.0,10.0,0,0,0,0,328,328,17.219676580034474,17.219676580034474,0.0,1448.0,305.7142857142857,570.747154426296,325752.3142857142,0,0,0,1,0,0,0,0,1.0,321.0,185.0,457.0,328,0,0,0,0,0,0,10,1850,10,4570,65535,129,5,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-43237-6,172.217.10.74,443,10.42.0.211,43237,6,25/07/2017 03:38:32,52,2,0,55.0,0.0,55.0,0.0,27.5,38.890872965260115,0,0,0,0,1057692.3076923077,38461.53846153846,52.0,0.0,52.0,52.0,52.0,52.0,0.0,52.0,52.0,0,0,0,0,0,1,0,0,0,64,0,38461.53846153846,0.0,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,0.0,55.0,27.5,0.0,64,0,0,0,0,0,0,2,55,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-52444-6,172.217.10.74,443,10.42.0.211,52444,6,25/07/2017 03:38:41,251310,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93744777366599,125655.0,167290.15072023816,243947.0,7363.0,251310.0,251310.0,0.0,251310.0,251310.0,0,0,0,0,0,0,0,0,0,64,20,7.958298515777328,3.979149257888664,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,1622,0,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.211-104.43.254.159-49712-443-6,10.42.0.211,49712,104.43.254.159,443,6,25/07/2017 03:37:16,1144944,12,15,2240.0,5197.0,981.0,0.0,186.66666666666669,348.22363068823597,1448.0,0.0,346.46666666666664,490.85302814396,6495.514191087075,23.581939378694504,44036.3076923077,68569.27188049717,250703.0,14.0,1144944.0,104085.81818181819,108304.34391640824,326936.0,87.0,1092094.0,78006.71428571429,100262.23333180505,250703.0,14.0,0,0,0,0,392,488,10.480861946086446,13.101077432608058,0.0,1448.0,265.60714285714283,428.19045081518595,183347.06216931218,0,0,0,1,0,0,0,0,1.0,275.44444444444446,186.66666666666666,346.46666666666664,392,0,0,0,0,0,0,12,2240,15,5197,65535,514,4,32,0,0,0,0,0,0,0,0,BENIGN
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,25/07/2017 03:37:20,102671521,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04869899609259709,2.566788025E7,4277824.656208603,3.0310178E7,2.1573395E7,1.02671521E8,2.566788025E7,4277824.656208603,3.0310178E7,2.1573395E7,0,0,0,0,0,0,0,0,0,0,0,0.04869899609259709,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,0,0,0,0,0,0,2.566788025E7,4277824.656208603,3.0310178E7,2.1573395E7,BENIGN
10.42.0.211-104.208.28.54-50483-443-6,10.42.0.211,50483,104.208.28.54,443,6,25/07/2017 03:37:24,8788230,17,10,6710.0,4495.0,1428.0,0.0,394.7058823529412,543.4521327478947,1448.0,0.0,449.5,572.345709437147,1275.0007680727517,3.072291007404221,338008.8461538462,1609999.5254528418,8230771.0,7.0,8788230.0,549264.3749999999,2048673.4541267387,8230771.0,91.0,8733891.0,970432.3333333334,2755624.899187796,8317865.0,7.0,0,0,0,0,552,328,1.9344054491063616,1.1378855582978598,0.0,1448.0,400.1785714285715,539.5003898375984,291060.67063492065,0,0,0,1,0,0,0,0,0.0,415.0,394.70588235294116,449.5,552,0,0,0,0,0,0,17,6710,10,4495,65535,513,9,32,445607.0,0.0,445607.0,445607.0,8230771.0,0.0,8230771.0,8230771.0,BENIGN
10.42.0.211-13.89.226.17-38927-443-6,10.42.0.211,38927,13.89.226.17,443,6,25/07/2017 03:37:15,110653480,15,12,1892.0,5091.0,1125.0,0.0,126.13333333333333,285.40569287211065,1448.0,0.0,424.24999999999994,539.7890370741652,63.106917197723924,0.24400497842453758,4255903.076923076,1.4948969049227595E7,5.505099E7,7.0,1.1065348E8,7903820.0,1.9967558440569606E7,5.505099E7,1767.0,1.1060205E8,1.005473181818182E7,2.228549388026556E7,5.5139317E7,7.0,0,0,0,0,488,392,0.13555832134696533,0.10844665707757226,0.0,1448.0,249.39285714285708,430.4379629483091,185276.83994708993,0,0,0,1,0,0,0,0,0.0,258.6296296296296,126.13333333333334,424.25,488,0,0,0,0,0,0,15,1892,12,5091,65535,513,7,32,229724.0,78507.23748801762,285237.0,174211.0,5.5034949E7,22685.399754026817,5.505099E7,5.5018908E7,BENIGN
172.217.11.14-10.42.0.211-443-49073-6,10.42.0.211,49073,172.217.11.14,443,6,25/07/2017 03:37:11,758141,14,12,1396.0,5959.0,538.0,0.0,99.71428571428572,194.77775444432464,1418.0,0.0,496.5833333333333,584.0990666804473,9701.361620068035,34.2944122531297,30325.64,55228.98002926846,242033.0,6.0,758141.0,58318.538461538454,68319.26690865394,242033.0,81.0,719823.0,65438.45454545455,104239.93329177031,313589.0,6.0,0,0,0,0,456,392,18.466221982454453,15.828190270675245,0.0,1418.0,272.40740740740745,453.23081734274626,205418.17378917383,0,0,0,1,0,0,0,0,0.0,282.88461538461536,99.71428571428571,496.5833333333333,456,0,0,0,0,0,0,14,1396,12,5959,65535,357,4,32,0,0,0,0,0,0,0,0,BENIGN
172.217.11.14-10.42.0.211-443-49073-6,10.42.0.211,49073,172.217.11.14,443,6,25/07/2017 03:40:02,268,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,115671.64179104478,7462.686567164179,268.0,0.0,268.0,268.0,268.0,268.0,0.0,268.0,268.0,0,0,0,0,0,1,0,0,0,64,0,7462.686567164179,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1727,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-35004-6,10.42.0.211,35004,172.217.10.74,443,6,25/07/2017 03:37:13,181704,4,5,1450.0,826.0,1368.0,0.0,362.5,671.4469450373573,497.0,0.0,165.2,222.8984073518696,12525.866244001232,49.531105534275525,22713.0,45981.993425998524,132185.0,44.0,181704.0,60568.0,104095.27852885547,180766.0,72.0,133732.0,33433.0,65835.53124263523,132185.0,44.0,0,0,0,0,128,160,22.013824681900232,27.51728085237529,0.0,1368.0,364.4,553.4626756460939,306320.93333333335,0,0,0,0,1,0,0,0,1.0,404.8888888888889,362.5,165.2,128,0,0,0,0,0,0,4,1450,5,826,1421,383,1,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-35004-6,10.42.0.211,35004,172.217.10.74,443,6,25/07/2017 03:40:03,335,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,92537.31343283581,5970.149253731343,335.0,0.0,335.0,335.0,335.0,335.0,0.0,335.0,335.0,0,0,0,0,0,1,0,0,0,64,0,5970.149253731343,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1455,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-35004-6,172.217.10.74,443,10.42.0.211,35004,6,25/07/2017 03:40:04,383,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,5221.9321148825065,383.0,0.0,383.0,383.0,383.0,383.0,0.0,383.0,383.0,0,0,0,0,0,0,0,0,0,64,0,5221.9321148825065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,383,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
10.42.0.211-91.190.218.57-50533-12350-6,10.42.0.211,50533,91.190.218.57,12350,6,25/07/2017 03:37:16,119623450,13,11,705.0,499.0,404.0,0.0,54.23076923076923,112.99200107836089,303.0,0.0,45.36363636363636,92.33230499372657,10.064916201631034,0.20062955883649902,5201019.565217392,1.7083954987533744E7,5.9886113E7,502.0,1.1962345E8,9968620.833333334,2.3062480036763266E7,5.9886113E7,3960.0,1.19517841E8,1.19517841E7,2.5042610225054204E7,6.0028183E7,502.0,0,0,0,0,424,360,0.1086743443697703,0.09195521446672872,0.0,404.0,48.15999999999998,100.27947613212453,10055.973333333333,0,0,0,1,0,0,0,0,0.0,50.166666666666664,54.23076923076923,45.36363636363637,424,0,0,0,0,0,0,13,705,11,499,65535,9,7,32,419307.5,388982.9758646257,694360.0,144255.0,5.9339831E7,772559.4132802992,5.9886113E7,5.8793549E7,BENIGN
172.217.3.110-10.42.0.211-80-60387-6,172.217.3.110,80,10.42.0.211,60387,6,25/07/2017 03:41:08,247168,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.091662351113413,247168.0,0.0,247168.0,247168.0,247168.0,247168.0,0.0,247168.0,247168.0,0,0,0,0,0,0,0,0,0,64,0,8.091662351113413,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.3.110-10.42.0.211-80-47789-6,172.217.3.110,80,10.42.0.211,47789,6,25/07/2017 03:41:08,238132,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.598054860329565,119066.0,136563.53265055793,215631.0,22501.0,238132.0,238132.0,0.0,238132.0,238132.0,0,0,0,0,0,0,0,0,0,64,32,8.39870324021971,4.199351620109855,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,340,1369,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-41456-6,10.42.0.211,41456,172.217.10.74,443,6,25/07/2017 03:37:18,212136,12,11,460.0,4277.0,218.0,0.0,38.333333333333336,62.8856586242528,1418.0,0.0,388.8181818181818,594.4361728868488,22330.014707546103,108.42101293509825,9642.545454545454,13571.4376601929,36942.0,25.0,175685.0,15971.363636363636,19001.150535021436,42855.0,64.0,175194.0,17519.4,19901.71395857374,43595.0,25.0,0,0,0,0,392,360,56.567485009616476,51.85352792548177,0.0,1418.0,197.375,433.5238634924164,187942.9402173913,0,0,0,1,0,0,0,0,0.0,205.95652173913044,38.333333333333336,388.8181818181818,392,0,0,0,0,0,0,12,460,11,4277,65535,340,6,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-41456-6,10.42.0.211,41456,172.217.10.74,443,6,25/07/2017 03:41:18,47,1,1,55.0,0.0,55.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,1170212.7659574468,42553.19148936171,47.0,0.0,47.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,21276.595744680853,21276.595744680853,0.0,55.0,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,1.0,55.0,55.0,0.0,32,0,0,0,0,0,0,1,55,1,0,340,340,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-41456-6,172.217.10.74,443,10.42.0.211,41456,6,25/07/2017 03:41:18,77670,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49993562508047,25890.0,39746.693497698645,71752.0,1440.0,0,0,0,0,0,5918.0,2959.0,2148.190401244731,4478.0,1440.0,0,0,0,0,32,108,12.874983906270117,38.62495171881035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,340,1548,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.238-10.42.0.211-443-57074-6,10.42.0.211,57074,172.217.10.238,443,6,25/07/2017 03:37:43,868271,15,15,5499.0,6674.0,1368.0,0.0,366.6,549.1334472212951,1418.0,0.0,444.93333333333334,549.314698597478,14019.816393729607,34.551424612822494,29940.379310344822,52746.23809091832,250870.0,24.0,868271.0,62019.357142857145,77059.4041059904,250870.0,346.0,789315.0,56379.64285714286,88315.86906065953,308544.0,24.0,0,0,0,0,488,488,17.275712306411247,17.275712306411247,0.0,1418.0,392.6774193548388,537.0125626771857,288382.4924731183,0,0,0,1,0,0,0,0,1.0,405.76666666666665,366.6,444.93333333333334,488,0,0,0,0,0,0,15,5499,15,6674,65535,447,7,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.238-10.42.0.211-443-57074-6,10.42.0.211,57074,172.217.10.238,443,6,25/07/2017 03:41:44,248027,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095457349401476,124013.5,151088.2130429108,230849.0,17178.0,230849.0,230849.0,0.0,230849.0,230849.0,0,0,0,0,0,0,0,0,0,64,32,8.063638232934318,4.031819116467159,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,447,447,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-50336-6,10.42.0.211,50336,172.217.10.74,443,6,25/07/2017 03:37:45,299506,11,12,3031.0,4981.0,1368.0,0.0,275.54545454545456,455.98275485732216,1418.0,0.0,415.08333333333337,533.4456534188981,26750.716179308594,76.79311933650744,13613.909090909088,20350.822800516165,77770.0,13.0,299506.0,29950.6,32751.622131837477,106206.0,105.0,257339.0,23394.454545454548,29729.591323674922,80411.0,13.0,0,0,0,0,360,392,36.72714403050356,40.065975306003885,0.0,1418.0,333.8333333333334,486.22080032292604,236410.6666666667,0,0,0,1,0,0,0,0,1.0,348.3478260869565,275.54545454545456,415.0833333333333,360,0,0,0,0,0,0,11,3031,12,4981,65535,391,5,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.74-10.42.0.211-443-50336-6,10.42.0.211,50336,172.217.10.74,443,6,25/07/2017 03:41:45,237642,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.624031105612644,118821.0,131797.6329453606,212016.0,25626.0,212016.0,212016.0,0.0,212016.0,212016.0,0,0,0,0,0,0,0,0,0,64,32,8.416020737075096,4.208010368537548,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,391,391,0,32,0,0,0,0,0,0,0,0,BENIGN
